"Institution ID","Institution","Game Date","Uniform Number","Last Name","First Name","Rushing","","","","","Passing","","","","","","Total Off.","","Receiving","","","Pass Int","","","Fumble Ret","","","Punting","","Punt Ret","","","KO Ret","","","Total TD","Off xpts","","","","Def xpts","","","","FG","","Saf","Points"
"721","Air Force","09/19/09","15","WARZEKA","JOHNATHAN","5","26","0","26","1","","","","","","","5","26","1","19","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"721","Air Force","09/26/09","15","WARZEKA","JOHNATHAN","3","34","0","34","0","","","","","","","3","34","2","44","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/03/09","15","WARZEKA","JOHNATHAN","4","8","3","5","0","","","","","","","4","5","2","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/10/09","15","WARZEKA","JOHNATHAN","3","15","0","15","0","1","1","0","16","1","","4","31","2","16","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/17/09","15","WARZEKA","JOHNATHAN","2","13","0","13","0","","","","","","","2","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/24/09","15","WARZEKA","JOHNATHAN","4","34","0","34","0","","","","","","","4","34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/31/09","15","WARZEKA","JOHNATHAN","1","10","0","10","0","","","","","","","1","10","2","41","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"721","Air Force","11/07/09","15","WARZEKA","JOHNATHAN","1","5","0","5","0","","","","","","","1","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","11/14/09","15","WARZEKA","JOHNATHAN","4","43","0","43","0","","","","","","","4","43","2","21","0","","","","","","","","","","","","2","40","0","","","","","","","","","","","","","0"
"721","Air Force","11/21/09","15","WARZEKA","JOHNATHAN","5","6","1","5","1","","","","","","","5","5","","","","","","","","","","","","","","","5","120","0","1","","","","","","","","","","","","6"
"721","Air Force","12/31/09","15","WARZEKA","JOHNATHAN","6","35","0","35","0","","","","","","","6","35","3","45","0","","","","","","","","","","","","5","175","1","1","","","","","","","","","","","","6"
"721","Air Force","09/05/09","5","WRIGHT","ANTHONY","","","","","","","","","","","","0","0","","","","","","","","","","","","2","46","0","","","","","","","","","","","","","","","","0"
"721","Air Force","09/19/09","5","WRIGHT","ANTHONY","","","","","","","","","","","","0","0","","","","1","13","0","","","","","","2","21","0","","","","","","","","","","","","","","","","0"
"721","Air Force","09/26/09","5","WRIGHT","ANTHONY","","","","","","","","","","","","0","0","","","","1","47","1","","","","","","1","13","0","","","","1","","","","","","","","","","","","6"
"721","Air Force","10/03/09","5","WRIGHT","ANTHONY","","","","","","","","","","","","0","0","","","","1","67","1","","","","","","","","","","","","1","","","","","","","","","","","","6"
"721","Air Force","10/17/09","5","WRIGHT","ANTHONY","","","","","","","","","","","","0","0","","","","","","","","","","","","1","5","0","","","","","","","","","","","","","","","","0"
"721","Air Force","10/24/09","5","WRIGHT","ANTHONY","","","","","","","","","","","","0","0","","","","","","","","","","","","1","1","0","","","","","","","","","","","","","","","","0"
"721","Air Force","11/07/09","5","WRIGHT","ANTHONY","","","","","","","","","","","","0","0","","","","","","","","","","","","3","125","1","","","","1","","","","","","","","","","","","6"
"721","Air Force","11/21/09","5","WRIGHT","ANTHONY","","","","","","","","","","","","0","0","","","","1","19","0","","","","","","1","4","0","","","","","","","","","","","","","","","","0"
"721","Air Force","12/31/09","5","WRIGHT","ANTHONY","","","","","","","","","","","","0","0","","","","3","7","0","1","7","0","","","1","3","0","","","","","","","","","","","","","","","","0"
"5","Akron","10/31/09","22","ALEXANDER","BRODERICK","19","55","7","48","0","","","","","","","19","48","1","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","11/07/09","22","ALEXANDER","BRODERICK","13","51","9","42","0","","","","","","","13","42","1","1","0","","","","","","","","","","","","1","6","0","","","","","","","","","","","","","0"
"5","Akron","11/13/09","22","ALEXANDER","BRODERICK","4","9","1","8","0","","","","","","","4","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","11/20/09","22","ALEXANDER","BRODERICK","13","48","2","46","0","","","","","","","13","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","11/27/09","22","ALEXANDER","BRODERICK","10","54","0","54","0","","","","","","","10","54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/05/09","10","ALLEN","ALEX","9","18","12","6","0","","","","","","","9","6","1","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/12/09","10","ALLEN","ALEX","9","34","2","32","1","","","","","","","9","32","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"5","Akron","09/19/09","10","ALLEN","ALEX","8","29","0","29","0","","","","","","","8","29","1","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/26/09","10","ALLEN","ALEX","3","3","0","3","0","","","","","","","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/10/09","10","ALLEN","ALEX","1","1","0","1","0","","","","","","","1","1","1","13","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/17/09","10","ALLEN","ALEX","2","23","0","23","1","","","","","","","2","23","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"5","Akron","10/24/09","10","ALLEN","ALEX","1","2","0","2","0","","","","","","","1","2","1","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/31/09","10","ALLEN","ALEX","","","","","","1","1","0","80","1","","1","80","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","11/07/09","10","ALLEN","ALEX","3","2","0","2","1","","","","","","","3","2","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"5","Akron","11/13/09","10","ALLEN","ALEX","3","13","6","7","0","","","","","","","3","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","11/20/09","10","ALLEN","ALEX","6","38","5","33","0","","","","","","","6","33","1","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","11/27/09","10","ALLEN","ALEX","14","53","3","50","2","","","","","","","14","50","1","5","0","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"5","Akron","09/05/09","1","BOWSER","DERYN","","","","","","","","","","","","0","0","3","63","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"5","Akron","09/12/09","1","BOWSER","DERYN","","","","","","","","","","","","0","0","8","86","3","","","","","","","","","","","","","","","3","","","","","","","","","","","","18"
"5","Akron","09/19/09","1","BOWSER","DERYN","","","","","","","","","","","","0","0","3","86","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"5","Akron","09/26/09","1","BOWSER","DERYN","","","","","","","","","","","","0","0","1","6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/10/09","1","BOWSER","DERYN","","","","","","","","","","","","0","0","4","47","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/17/09","1","BOWSER","DERYN","","","","","","","","","","","","0","0","2","19","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/24/09","6","BROWN","CURTIS","","","","","","","","","","","","0","0","1","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/12/09","80","BROWN","NADIR","","","","","","","","","","","","0","0","1","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/26/09","80","BROWN","NADIR","","","","","","","","","","","","0","0","1","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","11/13/09","80","BROWN","NADIR","","","","","","","","","","","","0","0","2","22","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","11/20/09","80","BROWN","NADIR","","","","","","","","","","","","0","0","1","34","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/05/09","12","BRUCE","JEREMY","1","0","2","-2","0","","","","","","","1","-2","3","30","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/12/09","12","BRUCE","JEREMY","1","7","0","7","0","","","","","","","1","7","4","42","0","","","","","","","","","3","8","0","","","","","","","","","","","","","","","","0"
"5","Akron","09/19/09","12","BRUCE","JEREMY","1","0","3","-3","0","","","","","","","1","-3","1","9","0","","","","","","","","","2","23","0","","","","","","","","","","","","","","","","0"
"5","Akron","09/26/09","12","BRUCE","JEREMY","","","","","","","","","","","","0","0","1","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/10/09","12","BRUCE","JEREMY","2","12","0","12","0","","","","","","","2","12","3","20","0","","","","","","","","","1","-1","0","","","","","","","","","","","","","","","","0"
"5","Akron","10/17/09","12","BRUCE","JEREMY","","","","","","","","","","","","0","0","2","15","0","","","","","","","","","1","0","0","","","","","","","","","","","","","","","","0"
"5","Akron","10/24/09","12","BRUCE","JEREMY","","","","","","","","","","","","0","0","3","17","0","","","","","","","","","1","0","0","","","","","","","","","","","","","","","","0"
"5","Akron","10/31/09","12","BRUCE","JEREMY","","","","","","","","","","","","0","0","2","9","0","","","","","","","","","1","-6","0","","","","","","","","","","","","","","","","0"
"5","Akron","11/07/09","12","BRUCE","JEREMY","1","9","0","9","0","","","","","","","1","9","2","17","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","11/13/09","12","BRUCE","JEREMY","1","5","0","5","0","","","","","","","1","5","1","6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","11/20/09","12","BRUCE","JEREMY","","","","","","","","","","","","0","0","5","47","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"5","Akron","11/27/09","12","BRUCE","JEREMY","1","5","0","5","0","","","","","","","1","5","2","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/12/09","1B","BURNEY","NATE","9","28","0","28","0","","","","","","","9","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/19/09","1B","BURNEY","NATE","2","14","0","14","0","","","","","","","2","14","3","26","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","11/13/09","1B","BURNEY","NATE","2","10","0","10","0","","","","","","","2","10","2","14","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/31/09","48","CAMPBELL","TYLER","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","6","0","","","","","","","","","","","","","0"
